Nome,Depth,i,seed,Melhor_solucao,Melhor_solucao_shrunk,Melhor_fitness,Nossa_fitness,Numero_de_comparacoes,Tempo_avaliacao,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
backrefs,5,19,8361101999,[l-u][b-l].[m-t],[l-u][b-l].[m-t],14,35,27511,0,2585,18814,false
backrefs,5,20,9935136846,[f-m]$,[f-m]$,5,26,302,0,68,8161,false
backrefs,5,21,5217407358,.[tfpmg][d-u][d-s],.[f-t][d-u][d-s],15,36,67485,0,5209,17504,false
backrefs,5,22,5619256299,^[a-f]*[h-u][b-u][a-t],^[a-f]*[h-u][b-u][a-t],11,32,26381,0,19586,37763,false
backrefs,5,23,4560422870,[h-u][o-u][c-m],[h-u][o-u][c-m],10,31,8676,0,1251,8960,false
backrefs,5,24,5236888092,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17409,false
backrefs,5,25,1337360711,[tuv][d-y][d-s],[tuv][d-y][d-s],10,31,6522,0,1184,18234,false
backrefs,5,26,7659837985,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12042,false
backrefs,5,27,2521100877,^[b-r]*[tu]|[f-m]$,^[b-r]*[tu]|[f-m]$,8,29,11799,1,5802,29006,false
backrefs,5,28,8801535107,[tuv][d-y][d-s],[tuv][d-y][d-s],10,31,10368,0,1312,19002,false
backrefs,5,29,9651599436,[tuv][d-y][d-s],[tuv][d-y][d-s],10,31,30772,0,2928,19963,false
triples,5,19,8361101999,3.[0-7]{2},3.[0-7]{2},6,27,4550,0,1168,357151,true
triples,5,20,9935136846,7.?.?$,7.?.?$,6,27,2378,0,753,24490,false
triples,5,21,5217407358,3.[0-7][0-7],3.[0-7][0-7],6,27,1921,0,815,17949,false
triples,5,22,5619256299,[2-9][456][345],[2-9][456][345],8,29,2145,0,852,19148,false
triples,5,23,4560422870,[45].+7|[01]0[0-6],[45].+7|[01]0[0-6],10,31,10253,0,10371,30252,false
triples,5,24,5236888092,0[012],0[012],5,26,1067,0,634,13123,false
triples,5,25,1337360711,[0-8][0-7][0-6]$,[0-8][0-7][0-6]$,7,28,2455,0,885,18290,false
powers,5,1,5600405384,^xx?$,^xx?$,2,13,75427,0,28369,102828,true
powers,5,2,1632819610,^xx?$,^xx?$,2,13,182,0,516,194317,true
triples,5,26,7659837985,^[2-7][01]|[0-8][0-7][0-6]$,^[2-7][01]|[0-8][0-7][0-6]$,10,31,13979,0,2008,364026,true
triples,5,27,2521100877,^..[0-8][2-7][1-8],^..[0-8][2-7][1-8],10,31,5891,0,1341,19776,false
triples,5,28,8801535107,5[1-7][0-8],5[1-7][0-8],6,27,1624,0,723,26665,false
powers,5,3,1412034944,^x?x$,^x?x$,2,13,213497,0,91743,115858,true
triples,5,29,9651599436,[45]4|[0-8][0-7][0-6]$,[45]4|[0-8][0-7][0-6]$,10,31,17790,0,2821,23603,false
powers,5,4,9724161943,^x?x$,^x?x$,2,13,65223,0,23768,96305,true
powers,5,5,4037724866,^xx?$,^xx?$,2,13,133748,0,59463,109061,true
glob,5,1,2967301147,[pqr][i-r],[pqr][i-r],11,32,7303,0,1242,381489,true
powers,5,6,8370032799,^x?x$,^x?x$,2,13,3478,0,1779,307037,true
powers,5,7,2767986875,^.?x$,^.?x$,2,13,54831,0,28416,106046,true
powers,5,8,3141506592,^x?x$,{0}^x?x$,2,13,63309,0,30228,116776,true
glob,5,1,5600405384,[pqr][i-r],[pqr][i-r],11,32,4795,0,1422,367019,true
glob,5,2,1632819610,[ -p][pqr][b-r],[ -p][pqr][b-r],12,33,14964,0,2282,60734,true
glob,5,3,1412034944,^p|[k-s]e\B,^p|[k-s]e\B,12,33,17894,0,10897,42509,false
glob,5,4,9724161943,N/A,N/A,N/A,N/A,N/A,N/A,N/A,51895,false
glob,5,5,4037724866,[h-o][b-w][b-n][b-n][ -t],[h-o][b-w][b-n][b-n][ -t],12,33,33343,0,11572,29661,false
glob,5,6,8370032799,[h-o][b-w][b-n][b-n][ -t],[h-o][b-w][b-n][b-n][ -t],12,33,22200,0,3258,20618,false
glob,5,7,2767986875,[f-r][k-r][c-m][*-n],[f-r][k-r][c-m][*-n],13,34,35470,0,3731,16349,false
glob,5,8,3141506592,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11528,false
glob,5,9,3313543896,[h-o][b-w][b-n]{2}[ -t],[h-o][b-w][b-n]{2}[ -t],12,33,42421,0,4835,14570,false
glob,5,10,8657690939,^[bcd][b-r]\B,^[bcd][b-r]\B,7,28,2493,0,1293,18797,false
glob,5,11,9696640194,[h-o][b-w][b-n][b-n][ -t],[h-o][b-w][b-n][b-n][ -t],12,33,21633,0,3622,15238,false
glob,5,12,6621545651,[pqr][i-r],[pqr][i-r],11,32,7844,0,1664,15946,false
glob,5,13,2492462788,[h-o][b-w][b-n][b-n][ -t],[h-o][b-w][b-n][b-n][ -t],12,33,22856,0,2685,13571,false
glob,5,14,3404588599,[l-r][d-p][e-y][d-p],[l-r][d-p][e-y][d-p],14,35,51926,0,4668,14926,false
glob,5,15,2330977742,[b-e][n-r],[b-e][n-r],12,33,1498,0,686,21358,false
glob,5,16,6361187489,\* ,\* ,6,27,14,0,32,12004,false
glob,5,17,2805026820,[h-o][b-w][b-n][b-n][ -t],[h-o][b-w][b-n][b-n][ -t],12,33,22855,0,2728,18148,false
glob,5,18,4323456912,\W[ -e][b-s],\W[ -e][b-s],10,31,4605,0,1052,12548,false
glob,5,19,8361101999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9622,false
glob,5,20,9935136846,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9226,false
glob,5,21,5217407358,[h-o][b-w][b-n][b-n][ -t],[h-o][b-w][b-n][b-n][ -t],12,33,29005,0,3936,20612,false
glob,5,22,5619256299,^c[b-r]|[pqr][i-r],^c[b-r]|[pqr][i-r],13,34,174195,0,14419,142198,true
powers,5,12,6621545651,^xx?$,^xx?$,2,13,119,0,933,343279,true
powers,5,13,2492462788,^x?x$,^x?x$,2,13,166585,0,175004,214938,true
glob,5,23,4560422870,[pqr][i-r],[pqr][i-r],11,32,6619,0,1250,336872,true
powers,5,14,3404588599,^x?x$,^x?x$,2,13,56413,0,17554,115753,true
powers,5,15,2330977742,^x?x$,{0}^x?x$,2,13,94333,0,48253,110929,true
powers,5,16,6361187489,^x?x$,^x?x$,2,13,66937,0,31529,90566,true
powers,5,17,2805026820,^xx?$,^xx?$,2,13,119,0,544,102626,true
glob,5,24,5236888092,k*[^x][b-w][ -r][ -r][b-y][b-t].[ -s].$,k*[^x][b-w][ -r][ -r][b-y][b-t].[ -s].$,18,39,130062,0,118152,351316,true
glob,5,25,1337360711,\*[ -*],\*[ -*],6,27,1105,0,203,8868,false
glob,5,26,7659837985,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9495,false
glob,5,27,2521100877,[b-e][n-r].[ -t],[b-e][n-r].[ -t],13,34,136471,0,36797,44318,false
powers,5,18,4323456912,^x?x$,{0}^x?x$,2,13,79866,0,23244,123960,true
glob,5,28,8801535107,[pqr][i-r],[pqr][i-r],11,32,7844,0,1255,38062,false
glob,5,29,9651599436,[h-o][b-w][b-n][b-n][ -t],[h-o][b-w][b-n][b-n][ -t],12,33,25901,0,2611,13160,false
balance,5,1,2967301147,^<.*>>$,^<.*>>$,25,57,24706,0,11694,81198,true
balance,5,1,5600405384,^<[^]*>>$,^<[^]*>>$,25,57,46777,0,38026,117564,true
balance,5,2,1632819610,<.><.*.>>$,<.><.*.>>$,26,58,25644,0,13254,115610,true
powers,5,20,9935136846,^x?x$,^x?x$,2,13,18223,0,6145,99513,true
balance,5,3,1412034944,^>^|.<<>..>.+.>>$,^>^|.<<>..>.+.>>$,27,59,136673,0,95238,194327,true
powers,5,21,5217407358,^xx?$,^xx?$,2,13,83409,0,31144,222277,true
balance,5,4,9724161943,^<.*>>$,^<.*>>$,25,57,107233,1,54433,109277,true
balance,5,5,4037724866,<<.>>>.<+.>.,<<.>>>.<+.>.,25,57,15692,0,9928,99749,true
balance,5,6,8370032799,^<.*>>$,^<.*>>$,25,57,32996,0,8434,78979,true
powers,5,22,5619256299,^x?x$,^x?x$,2,13,299784,0,503065,503158,true
powers,5,23,4560422870,^x?x$,^x?x$,2,13,145179,0,54654,114623,true
balance,5,7,2767986875,^<.*>>$,^<.*>>$,25,57,17355,0,15086,418785,true
balance,5,8,3141506592,>>[^>]<.>|^<>$,>>[^>]<.>|^<>$,18,50,1519,0,1012,203572,true
powers,5,24,5236888092,^xx?$,^xx?$,2,13,298,0,576,296755,true
balance,5,9,3313543896,^<[^]+>>$,^<[^]+>>$,25,57,27519,0,11998,87898,true
balance,5,10,8657690939,.^|.<>+.>><<..,.^|.<>+.>><<..,25,57,96044,1,47413,110260,true
powers,5,25,1337360711,^x?x$,^x?x$,2,13,299935,0,256200,256220,true
powers,5,26,7659837985,^xx?$,^xx?$,2,13,149412,0,49791,108991,true
powers,5,27,2521100877,^xx?$,^xx?$,2,13,119,0,450,116469,true
balance,5,11,9696640194,.<<>..>...+>$,.<<>..>...+>$,26,58,13309,0,7451,339434,true
powers,5,28,8801535107,^x?x$,^x?x$,2,13,152027,0,50530,204488,true
powers,5,29,9651599436,^x?x$,{0}^x?x$,2,13,39267,0,13551,80131,true
balance,5,12,6621545651,.^|.<.><.+>>$,{0}.^|.<.><.+>>$,26,58,22786,1,22951,308116,true
long-count,5,1,2967301147, $, $,0,20,131781,0,23384,53198,false
long-count,5,1,5600405384,$0,$0,0,20,128878,0,22982,53409,false
long-count,5,2,1632819610, $, $,0,20,209966,0,36802,52264,false
long-count,5,3,1412034944,^ ,{0}^ ,0,20,164121,0,29361,53443,false
balance,5,13,2492462788,..<.><.+>>$,..<.><.+>>$,27,59,60072,0,43140,186029,true
long-count,5,4,9724161943,^ ,^ ,0,20,155586,0,28707,54008,false
long-count,5,5,4037724866,1^,{0}1^,0,20,290233,0,52250,53943,false
balance,5,14,3404588599,^<.*>>$,{0}^<.*>>$,25,57,55073,0,34563,124430,true
long-count,5,6,8370032799,^ ,^ ,0,20,272208,0,48321,53206,false
long-count,5,7,2767986875, ^,{0} ^,0,20,131978,0,23495,52347,false
long-count,5,8,3141506592,^$,^$,0,20,257496,0,45252,52730,false
balance,5,15,2330977742,^<.*>>$,^<.*>>$,25,57,148589,0,90685,145702,true
long-count,5,9,3313543896,1^,1^,0,20,287676,0,51135,53280,false
long-count,5,10,8657690939,.^,.^,0,20,169404,0,30232,52476,false
balance,5,16,6361187489,.<<>..>.+.>>$,.<<>..>.+.>>$,27,59,52922,0,31425,113197,true
long-count,5,11,9696640194,^ ,^ ,0,20,169892,0,29603,50203,false
long-count,5,12,6621545651,^ ,^ ,0,20,176978,0,29858,51166,false
balance,5,17,2805026820,^<<.+>$,^<<.+>$,24,56,8547,0,3536,97461,true
long-count,5,13,2492462788,1^,1^,0,20,133290,0,23701,52017,false
long-count,5,14,3404588599,  ,  ,0,20,249066,0,44127,52634,false
long-count,5,15,2330977742,^$,^$,0,20,167172,0,30817,54171,false
long-count,5,16,6361187489,^ ,^ ,0,20,179393,0,32916,55080,false
balance,5,18,4323456912,.<<>...<.+>>$,.<<>...<.+>>$,27,59,220381,0,136616,256734,true
long-count,5,17,2805026820,^$,^$,0,20,216795,0,39428,53680,false
long-count,5,18,4323456912,^ ,^ ,0,20,172865,0,31230,53234,false
long-count,5,19,8361101999,^ ,^ ,0,20,204405,0,35157,51318,false
long-count,5,20,9935136846,  , {0} ,0,20,131801,0,24411,53121,false
balance,5,19,8361101999,.<<>..>.+.>>$,.<<>..>.+.>>$,27,59,44289,0,23759,187715,true
long-count,5,21,5217407358,$0,$0,0,20,164371,0,30272,54540,false
long-count,5,22,5619256299, ^, ^,0,20,130324,0,23737,53687,false
long-count,5,23,4560422870,.^,.^,0,20,127288,0,22554,52656,false
long-count,5,24,5236888092, $, $,0,20,129042,0,23446,53608,false
long-count,5,25,1337360711,^$,^$,0,20,124829,0,22751,54284,false
long-count,5,26,7659837985, $, $,0,20,268369,0,47638,52832,false
long-count,5,27,2521100877,^ ,^ ,0,20,169276,0,30601,53769,false
balance,5,20,9935136846,^<<[^]*<>.<..>,^<<[^]*<>.<..>,27,59,40073,0,21055,369128,true
long-count,5,28,8801535107,^ ,^ ,0,20,169353,0,31045,54560,false
long-count,5,29,9651599436,^ ,^ ,0,20,179363,0,32265,52893,false
balance,5,21,5217407358,..<>.<.+>>$,..<>.<.+>>$,26,58,44865,0,27292,122331,true
balance,5,22,5619256299,<<<>..>...+>$,<<<>..>...+>$,27,59,117762,0,80940,166309,true
alphabetical,5,1,2967301147,^a,^a,5,22,2,0,22,289538,true
alphabetical,5,1,5600405384,t [e-t]*r,t [e-t]*r,9,26,912,0,1041,23943,false
alphabetical,5,2,1632819610, t[e-r][ -n], t[e-r][ -n],7,24,790,0,580,24804,false
balance,5,23,4560422870,^<.*>>$,^<.*>>$,25,57,45397,1,30062,167976,true
balance,5,24,5236888092,<.><.*>>$,<.><.*>>$,26,58,45003,1,33929,136409,true
balance,5,25,1337360711,<>*<.><.*>>$,<{0}>*<.><.*>>$,27,59,62643,1,43777,164627,true
balance,5,26,7659837985,^<<.*<<..>>,^<<.*<<..>>,24,56,5852,0,3597,87628,true
alphabetical,5,3,1412034944,N/A,N/A,N/A,N/A,N/A,N/A,N/A,452153,true
balance,5,27,2521100877,>.<<+>.<>>,>.<<+>.<>>,22,54,11365,1,5840,484890,true
alphabetical,5,4,9724161943,N/A,N/A,N/A,N/A,N/A,N/A,N/A,463355,true
alphabetical,5,5,4037724866,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17185,false
alphabetical,5,6,8370032799,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21488,false
alphabetical,5,7,2767986875,[n-r][st].?[n-t],[n-r][st].?[n-t],8,25,2337,0,931,36357,false
alphabetical,5,8,3141506592,[n-r][st].?[n-t],[n-r][st].?[n-t],8,25,3071,0,1128,17809,false
alphabetical,5,9,3313543896,^[ -e][e-s],^[ -e][e-s],5,22,637,0,555,29530,false
alphabetical,5,10,8657690939,^a,^a,5,22,5,0,23,21764,false
alphabetical,5,11,9696640194,^[ -e][e-s],^[ -e][e-s],5,22,572,0,532,21574,false
alphabetical,5,12,6621545651,^[ -e][e-s],^[ -e][e-s],5,22,711,0,602,21519,false
alphabetical,5,13,2492462788,nt.,nt.,6,23,1315,0,680,21756,false
alphabetical,5,14,3404588599,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35927,false
balance,5,28,8801535107,>.<+<>.<>>,>.<+<>.<>>,22,54,33432,0,17507,440794,true
alphabetical,5,15,2330977742,N/A,N/A,N/A,N/A,N/A,N/A,N/A,290678,true
alphabetical,5,16,6361187489,[n-r][st].?[n-t],[n-r][st].?[n-t],8,25,4243,0,1308,18249,false
alphabetical,5,17,2805026820,nt.,nt.,6,23,779,0,584,27106,false
balance,5,29,9651599436,<.>..<*><.+>>$,<.>..<*><.+>>$,27,59,177281,0,115387,290781,true
alphabetical,5,18,4323456912,t.r ,t.r ,6,23,658,0,566,440233,true
alphabetical,5,19,8361101999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21314,false
alphabetical,5,20,9935136846,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23683,false
alphabetical,5,21,5217407358,^[ -a],^[ -a],5,22,1447,0,763,24006,false
alphabetical,5,22,5619256299,N/A,N/A,N/A,N/A,N/A,N/A,N/A,300827,true
alphabetical,5,23,4560422870,N/A,N/A,N/A,N/A,N/A,N/A,N/A,407510,true
alphabetical,5,24,5236888092,^[ -a],^[ -a],5,22,1102,0,661,21465,false
alphabetical,5,25,1337360711,te[a-n],te[a-n],7,24,387,0,100,21312,false
alphabetical,5,26,7659837985,^a,^a,5,22,339,0,508,16762,false
alphabetical,5,27,2521100877,nt.,nt.,6,23,611,0,552,35548,false
alphabetical,5,28,8801535107,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21207,false
alphabetical,5,29,9651599436,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23750,false
